time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,prediction
4080448,,,,,,,,-1.73828125,1.3515625,-0.53515625,0.083984375,0.505859375,-0.23828125,-1.51953125,-8.171875,1.10546875,2
4080449,,,,,,,,-1.8203125,1.18359375,-0.390625,0.111328125,0.482421875,-0.19921875,-1.59375,-8.3203125,1.2578125,2
4080450,36.01253083,129.3192367,57.39513185,14.51735365,1.3,316,,-1.5703125,0.796875,-0.64453125,0.3515625,0.111328125,-0.177734375,-0.29296875,-6.21875,0.5703125,2
4080451,,,,,,,,-1.34765625,0.4921875,-0.703125,0.14453125,0.396484375,-0.08203125,-1.09765625,-9.015625,0.9921875,2
4080452,,,,,,,,-1.30078125,0.37109375,-0.59765625,0.130859375,0.384765625,-0.060546875,-1.05859375,-9.125,1.10546875,2
4080453,,,,,,,,-1.33984375,0.171875,-0.30078125,0.11328125,0.33984375,-0.033203125,-1.09765625,-9.32421875,1.41015625,2
4080454,,,,,,,,-1.37109375,0.1328125,-0.046875,0.142578125,0.236328125,-0.021484375,-1.13671875,-9.36328125,1.6796875,2
4080455,,,,,,,,-1.5234375,0.1171875,-0.46875,0.1171875,0.0703125,-0.02734375,-1.2890625,-9.359375,1.296875,2
4080456,,,,,,,,-1.59765625,0,-0.4375,0.1015625,0.0625,-0.02734375,-1.36328125,-9.4765625,1.3359375,2
4080457,,,,,,,,-1.5234375,-0.3046875,-0.36328125,0.1171875,0.033203125,-0.03125,-1.2890625,-9.78515625,1.41015625,2
4080458,,,,,,,,-1.17578125,-0.62109375,-0.4140625,0.19140625,-0.005859375,-0.017578125,-0.94140625,-10.0859375,1.375,2
4080459,,,,,,,,-0.87109375,-0.6953125,-0.5078125,0.205078125,-0.021484375,-0.0234375,-0.63671875,-10.16796875,1.296875,2
4080460,36.01253167,129.3192357,57.30498182,14.60981909,1.2,317,,-0.6015625,-0.7421875,-0.63671875,0.3515625,0.111328125,-0.177734375,-0.3671875,-10.20703125,1.18359375,2
4080461,,,,,,,,-0.3046875,-0.75,-0.69140625,0.107421875,-0.072265625,-0.013671875,-0.0625,-10.203125,1.14453125,2
4080462,,,,,,,,-0.06640625,-0.62890625,-0.77734375,0.029296875,-0.115234375,0,0.16796875,-10.0859375,1.06640625,2
4080463,,,,,,,,-0.10546875,-0.16796875,-0.80859375,-0.0859375,-0.16796875,0.017578125,0.12890625,-9.62890625,1.02734375,2
4080464,,,,,,,,-0.56640625,0.515625,-0.875,-0.158203125,-0.1640625,0.029296875,-0.33203125,-8.94140625,0.953125,2
4080465,,,,,,,,-0.94921875,0.8203125,-0.73828125,-0.21875,-0.1171875,0.03515625,-0.71484375,-8.6328125,1.06640625,2
4080466,,,,,,,,-1.33203125,0.63671875,-0.4609375,-0.248046875,-0.083984375,0.03515625,-1.09765625,-8.82421875,1.3359375,2
4080467,,,,,,,,-1.78125,-1.578125,-0.53125,-0.318359375,0.021484375,0.046875,-1.5546875,-11.05078125,1.21875,2
4080468,,,,,,,,-1.0390625,-3.64453125,1.109375,-0.353515625,0.0859375,0.05078125,-0.828125,-13.109375,2.828125,2
